EmployeeID,Gender,Age,IndigenousIdentity,DisabilityStatus,Role,WARegion,EmploymentType,Status,CommencementDate,SeparationDate,FTE
ED102325,Male,41,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2006-10-05,,1.0
ED102326,Male,58,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2025-10-27,,1.0
ED102327,Female,38,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2013-12-13,,1.0
ED102328,Male,50,No,No,Lead Teacher,North Metro,Permanent Part-Time,Active,2005-01-08,,0.6
ED102329,Female,39,No,No,Teacher,South Metro,Permanent Full-Time,Active,2022-07-13,,1.0
ED102330,Female,67,No,No,Teacher,North Metro,Permanent Part-Time,Active,1994-03-20,,0.6
ED102331,Male,52,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,1998-07-20,,1.0
ED102332,Male,58,No,No,Lead Teacher,South West,Permanent Part-Time,Active,2004-08-12,,0.6
ED102333,Male,36,No,Yes,Deputy Principal,South Metro,Permanent Full-Time,Active,2023-05-18,,1.0
ED102334,Female,56,No,No,Teacher,South Metro,Permanent Full-Time,Active,1993-07-08,,1.0
ED102335,Female,40,No,No,Teacher,North Metro,Fixed Term,Active,2014-07-27,,1.0
ED102336,Female,45,No,No,Teacher,North Metro,Permanent Full-Time,Active,2012-07-18,,1.0
ED102337,Female,63,No,No,Teacher,North Metro,Permanent Full-Time,Active,2020-03-30,,1.0
ED102338,Male,31,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2020-09-07,,1.0
ED102339,Female,46,No,No,Teacher,South Metro,Fixed Term,Active,2024-04-20,,1.0
ED102340,Female,49,No,No,Education Assistant,South West,Fixed Term,Active,2009-06-07,,1.0
ED102341,Female,50,No,No,Teacher,South Metro,Fixed Term,Active,2022-12-12,,1.0
ED102342,Female,38,No,No,Teacher,Kimberley,Fixed Term,Terminated,2019-08-03,2025-11-26,1.0
ED102343,Female,67,No,No,Teacher,South Metro,Permanent Part-Time,Active,1992-02-03,,0.6
ED102344,Female,28,No,No,School Administrator,South Metro,Permanent Full-Time,Active,2020-08-04,,1.0
ED102345,Male,61,No,No,Principal,North Metro,Permanent Full-Time,Active,2005-07-11,,1.0
ED102346,Female,58,No,No,Principal,South Metro,Permanent Full-Time,Active,2020-10-14,,1.0
ED102347,Male,66,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2010-09-12,2021-08-18,1.0
ED102348,Female,24,No,No,Lead Teacher,Kimberley,Permanent Part-Time,Active,2025-04-27,,0.6
ED102349,Female,33,No,No,Teacher,South West,Permanent Full-Time,Active,2018-07-02,,1.0
ED102350,Female,61,No,No,Lead Teacher,North Metro,Permanent Full-Time,Terminated,2014-12-05,2026-01-25,1.0
ED102351,Male,21,No,No,Aboriginal Education Officer,North Metro,Permanent Full-Time,Active,2025-12-28,,1.0
ED102352,Female,24,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2023-06-29,,1.0
ED102353,Female,38,No,No,Education Assistant,South Metro,Permanent Part-Time,Active,2017-06-05,,0.6
ED102354,Female,46,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2018-07-06,,1.0
ED102355,Female,63,No,No,Teacher,Pilbara,Permanent Part-Time,Active,2011-01-06,,0.6
ED102356,Male,41,No,No,Aboriginal Education Officer,Great Southern,Permanent Full-Time,Active,2021-10-26,,1.0
ED102357,Male,36,No,No,Teacher,South West,Casual,Terminated,2019-09-05,2025-01-07,0.2
ED102358,Female,47,No,No,Teacher,North Metro,Permanent Full-Time,Active,2001-03-25,,1.0
ED102359,Female,49,No,No,Teacher,Wheatbelt,Permanent Full-Time,Terminated,2006-07-31,2017-10-28,1.0
ED102360,Male,49,No,No,Teacher,Kimberley,Permanent Part-Time,Active,2001-02-01,,0.6
ED102361,Female,41,No,No,Teacher,South Metro,Permanent Full-Time,Active,2007-01-22,,1.0
ED102362,Female,21,No,No,Teacher,South Metro,Permanent Full-Time,Active,2025-05-28,,1.0
ED102363,Female,32,No,Yes,Teacher,Wheatbelt,Permanent Full-Time,Active,2018-09-15,,1.0
ED102364,Female,61,No,No,Lead Teacher,South Metro,Permanent Full-Time,Terminated,2007-09-26,2023-09-28,1.0
ED102365,Female,46,No,No,Teacher,South Metro,Fixed Term,Terminated,2006-01-11,2013-05-22,1.0
ED102366,Male,40,No,No,Teacher,South Metro,Permanent Full-Time,Active,2021-08-08,,1.0
ED102367,Female,57,No,No,Lead Teacher,South Metro,Permanent Part-Time,Active,2019-03-17,,0.6
ED102368,Female,30,No,No,Teacher,North Metro,Permanent Full-Time,Active,2019-11-11,,1.0
ED102369,Male,41,No,No,Deputy Principal,South West,Permanent Full-Time,Terminated,2022-12-14,2025-02-21,1.0
ED102370,Female,45,No,No,Principal,Goldfields,Permanent Full-Time,Terminated,2020-04-09,2023-02-05,1.0
ED102371,Female,38,No,No,Education Assistant,South Metro,Fixed Term,Active,2015-11-24,,1.0
ED102372,Female,45,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2022-02-04,,1.0
ED102373,Female,41,No,No,Teacher,South Metro,Casual,Active,2014-11-27,,0.2
ED102374,Male,27,No,No,Principal,North Metro,Permanent Full-Time,Active,2023-11-26,,1.0
ED102375,Male,46,No,No,Teacher,North Metro,Permanent Part-Time,Active,2024-10-24,,0.6
ED102376,Female,28,No,No,Teacher,South Metro,Fixed Term,Active,2020-07-15,,1.0
ED102377,Female,45,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2021-02-15,,1.0
ED102378,Female,60,No,No,Teacher,South Metro,Permanent Part-Time,Terminated,1998-07-25,2008-02-06,0.6
ED102379,Male,40,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2018-09-21,,1.0
ED102380,Female,29,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2019-10-19,,1.0
ED102381,Female,42,No,No,Education Assistant,North Metro,Permanent Full-Time,Terminated,2023-02-05,2024-08-14,1.0
ED102382,Female,34,No,No,Aboriginal Education Officer,Great Southern,Fixed Term,Active,2024-03-03,,1.0
ED102383,Female,51,No,No,Teacher,South Metro,Permanent Full-Time,Active,2008-05-21,,1.0
ED102384,Female,42,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2006-08-01,,1.0
ED102385,Female,64,No,No,Lead Teacher,North Metro,Casual,Terminated,2005-11-27,2019-03-16,0.2
ED102386,Male,57,No,No,Teacher,North Metro,Permanent Full-Time,Active,2009-08-19,,1.0
ED102387,Female,42,No,No,Lead Teacher,Great Southern,Permanent Full-Time,Active,2014-05-08,,1.0
ED102388,Male,52,No,No,Deputy Principal,North Metro,Casual,Terminated,2002-04-26,2019-12-22,0.2
ED102389,Female,39,Yes,No,Deputy Principal,South Metro,Permanent Full-Time,Active,2013-10-20,,1.0
ED102390,Female,44,No,No,Teacher,South Metro,Permanent Full-Time,Active,2007-11-17,,1.0
ED102391,Male,39,No,No,Teacher,North Metro,Fixed Term,Active,2017-02-21,,1.0
ED102392,Female,53,No,No,Teacher,Mid West,Permanent Full-Time,Active,2016-03-07,,1.0
ED102393,Male,61,No,No,Teacher,South Metro,Permanent Full-Time,Active,2017-08-18,,1.0
ED102394,Male,53,No,No,Aboriginal Education Officer,North Metro,Permanent Full-Time,Terminated,2011-06-28,2018-04-21,1.0
ED102395,Female,55,No,No,Teacher,North Metro,Permanent Part-Time,Active,2008-09-16,,0.6
ED102396,Female,55,No,No,Teacher,North Metro,Permanent Full-Time,Active,2003-04-26,,1.0
ED102397,Female,50,No,No,Teacher,South West,Permanent Full-Time,Active,1998-03-31,,1.0
ED102398,Female,30,No,No,Lead Teacher,Goldfields,Permanent Full-Time,Terminated,2021-10-31,2025-03-24,1.0
ED102399,Female,64,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,1996-02-24,,1.0
ED102400,Male,65,No,No,Teacher,North Metro,Permanent Part-Time,Active,2001-06-11,,0.6
ED102401,Female,41,No,No,Teacher,Kimberley,Permanent Full-Time,Active,2006-12-01,,1.0
ED102402,Female,39,No,No,Teacher,South Metro,Permanent Part-Time,Terminated,2022-11-09,2024-09-30,0.6
ED102403,Female,51,No,No,Teacher,South Metro,Permanent Full-Time,Active,1998-10-28,,1.0
ED102404,Non-binary,50,No,No,Principal,South Metro,Permanent Full-Time,Active,2000-10-18,,1.0
ED102405,Female,41,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2014-11-14,,1.0
ED102406,Female,28,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2020-02-02,,1.0
ED102407,Female,47,No,No,Teacher,Great Southern,Permanent Full-Time,Active,2023-04-10,,1.0
ED102408,Male,50,No,No,School Administrator,North Metro,Permanent Part-Time,Active,2004-04-10,,0.6
ED102409,Male,52,No,No,Teacher,South Metro,Permanent Part-Time,Terminated,2012-09-23,2024-12-07,0.6
ED102410,Female,48,No,No,Deputy Principal,South Metro,Permanent Full-Time,Active,2005-12-09,,1.0
ED102411,Male,40,No,No,Teacher,South Metro,Permanent Part-Time,Terminated,2021-03-22,2022-08-13,0.6
ED102412,Female,55,No,No,Teacher,North Metro,Casual,Active,1997-10-02,,0.2
ED102413,Male,44,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2018-02-02,,1.0
ED102414,Female,38,No,No,Teacher,South Metro,Permanent Full-Time,Active,2025-08-05,,1.0
ED102415,Female,41,No,No,School Administrator,South Metro,Permanent Part-Time,Terminated,2019-10-26,2020-07-19,0.6
ED102416,Female,23,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-05-18,,1.0
ED102417,Female,41,No,No,Teacher,North Metro,Permanent Part-Time,Active,2017-04-15,,0.6
ED102418,Male,52,No,No,Teacher,North Metro,Casual,Terminated,2023-05-16,2026-05-21,0.2
ED102419,Female,48,No,No,Teacher,Kimberley,Permanent Full-Time,Active,2010-01-14,,1.0
ED102420,Male,62,No,No,Teacher,North Metro,Fixed Term,Active,2017-05-02,,1.0
ED102421,Female,40,No,No,Teacher,Kimberley,Permanent Full-Time,Active,2022-03-26,,1.0
ED102422,Female,49,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2004-07-07,,1.0
ED102423,Female,53,No,No,Teacher,South Metro,Permanent Full-Time,Active,2012-01-16,,1.0
ED102424,Female,67,No,No,Teacher,South Metro,Permanent Full-Time,Active,2006-02-09,,1.0
ED102425,Male,45,No,No,Aboriginal Education Officer,South Metro,Permanent Full-Time,Active,2025-04-22,,1.0
ED102426,Female,31,No,No,Teacher,North Metro,Permanent Full-Time,Active,2017-12-14,,1.0
ED102427,Female,54,No,No,School Administrator,North Metro,Permanent Part-Time,Active,2014-01-12,,0.6
ED102428,Female,66,No,No,Teacher,Goldfields,Permanent Full-Time,Terminated,2006-09-15,2017-10-30,1.0
ED102429,Female,40,No,No,Aboriginal Education Officer,Goldfields,Permanent Full-Time,Active,2017-08-08,,1.0
ED102430,Male,54,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2022-04-21,,1.0
ED102431,Female,58,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2001-06-29,,1.0
ED102432,Male,56,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2021-09-29,,1.0
ED102433,Female,45,No,No,Teacher,North Metro,Permanent Part-Time,Active,2021-10-09,,0.6
ED102434,Female,35,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2024-02-02,,1.0
ED102435,Male,43,No,No,Teacher,South West,Permanent Part-Time,Active,2005-08-11,,0.6
ED102436,Female,49,No,No,Teacher,North Metro,Permanent Full-Time,Active,2022-02-09,,1.0
ED102437,Female,54,No,No,Teacher,North Metro,Permanent Part-Time,Active,2024-06-29,,0.6
ED102438,Female,48,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2018-01-11,2022-02-01,1.0
ED102439,Female,39,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-11-30,,1.0
ED102440,Male,50,No,No,Lead Teacher,South Metro,Permanent Part-Time,Terminated,2008-03-18,2014-03-11,0.6
ED102441,Female,54,No,No,Teacher,North Metro,Permanent Full-Time,Active,1993-07-23,,1.0
ED102442,Male,48,No,No,Education Assistant,North Metro,Fixed Term,Active,2014-09-06,,1.0
ED102443,Female,33,No,No,Education Assistant,South Metro,Permanent Part-Time,Terminated,2024-02-10,2024-11-25,0.6
ED102444,Female,41,No,Yes,Teacher,North Metro,Permanent Full-Time,Terminated,2013-10-26,2018-02-17,1.0
ED102445,Female,55,No,No,Teacher,Kimberley,Fixed Term,Active,1999-08-22,,1.0
ED102446,Female,27,No,No,Teacher,South Metro,Fixed Term,Terminated,2021-06-19,2023-12-24,1.0
ED102447,Non-binary,21,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-12-23,,1.0
ED102448,Female,62,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2025-07-01,,1.0
ED102449,Female,50,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2009-02-12,2016-10-20,1.0
ED102450,Male,51,No,No,Teacher,South Metro,Permanent Full-Time,Active,2013-02-24,,1.0
ED102451,Male,31,No,No,School Administrator,South Metro,Permanent Full-Time,Active,2020-09-10,,1.0
ED102452,Female,52,No,No,Lead Teacher,North Metro,Permanent Part-Time,Terminated,2005-06-13,2011-02-13,0.6
ED102453,Male,47,No,No,Teacher,South Metro,Permanent Part-Time,Active,2022-04-22,,0.6
ED102454,Female,24,No,No,Lead Teacher,Wheatbelt,Permanent Part-Time,Active,2026-01-11,,0.6
ED102455,Female,61,No,No,Teacher,Great Southern,Permanent Part-Time,Active,1996-02-01,,0.6
ED102456,Female,45,Yes,No,Teacher,South Metro,Permanent Full-Time,Active,2026-01-21,,1.0
ED102457,Female,39,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2012-10-18,,1.0
ED102458,Female,39,No,No,Teacher,North Metro,Permanent Part-Time,Active,2012-10-16,,0.6
ED102459,Female,21,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-11-26,,1.0
ED102460,Female,51,No,No,School Administrator,South Metro,Permanent Part-Time,Active,2023-11-21,,0.6
ED102461,Male,47,No,No,Aboriginal Education Officer,South Metro,Permanent Full-Time,Terminated,2018-11-26,2020-01-02,1.0
ED102462,Non-binary,41,No,No,Lead Teacher,South West,Permanent Full-Time,Active,2008-07-09,,1.0
ED102463,Male,59,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,1997-03-30,,1.0
ED102464,Female,27,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2022-10-22,,1.0
ED102465,Female,36,Yes,No,Teacher,South Metro,Permanent Full-Time,Terminated,2021-10-17,2025-12-20,1.0
ED102466,Female,33,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2018-01-29,,1.0
ED102467,Female,40,No,No,Teacher,Goldfields,Permanent Full-Time,Terminated,2009-11-02,2020-09-18,1.0
ED102468,Female,44,No,No,Teacher,South Metro,Permanent Full-Time,Active,2009-09-14,,1.0
ED102469,Female,49,No,No,Teacher,North Metro,Permanent Full-Time,Active,2022-11-24,,1.0
ED102470,Female,39,No,No,Teacher,Mid West,Permanent Full-Time,Active,2025-09-30,,1.0
ED102471,Female,33,No,Yes,School Administrator,North Metro,Fixed Term,Active,2014-11-07,,1.0
ED102472,Female,64,No,No,Aboriginal Education Officer,Wheatbelt,Permanent Full-Time,Terminated,2025-04-25,2026-04-09,1.0
ED102473,Female,67,No,No,Deputy Principal,South Metro,Permanent Full-Time,Terminated,2007-03-06,2009-10-03,1.0
ED102474,Female,45,No,No,Teacher,South Metro,Permanent Part-Time,Active,2018-09-08,,0.6
ED102475,Female,34,No,No,Education Assistant,South Metro,Fixed Term,Active,2025-08-17,,1.0
ED102476,Female,61,No,No,Teacher,Goldfields,Permanent Full-Time,Terminated,2024-12-26,2025-12-01,1.0
ED102477,Female,26,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2025-08-18,,1.0
ED102478,Female,39,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2024-05-23,,1.0
ED102479,Female,35,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2015-10-30,,1.0
ED102480,Male,30,No,No,Teacher,North Metro,Permanent Part-Time,Active,2019-02-28,,0.6
ED102481,Male,40,No,No,Education Assistant,North Metro,Casual,Active,2024-04-03,,0.2
ED102482,Female,33,No,No,School Administrator,South Metro,Permanent Part-Time,Active,2024-09-14,,0.6
ED102483,Female,44,No,No,Teacher,South Metro,Casual,Active,2011-01-15,,0.2
ED102484,Male,44,No,No,Teacher,South Metro,Permanent Full-Time,Active,2003-11-03,,1.0
ED102485,Female,36,No,No,School Administrator,Goldfields,Fixed Term,Active,2025-08-21,,1.0
ED102486,Female,39,No,No,Teacher,South Metro,Permanent Full-Time,Active,2023-11-06,,1.0
ED102487,Female,41,No,No,Education Assistant,Great Southern,Permanent Full-Time,Active,2026-03-02,,1.0
ED102488,Female,53,No,No,Lead Teacher,South Metro,Permanent Part-Time,Active,2020-01-30,,0.6
ED102489,Male,42,No,No,Teacher,Mid West,Permanent Full-Time,Active,2024-08-27,,1.0
ED102490,Male,53,No,No,Teacher,North Metro,Permanent Full-Time,Active,2011-08-10,,1.0
ED102491,Female,51,No,No,Teacher,South Metro,Permanent Part-Time,Terminated,2001-02-16,2010-03-15,0.6
ED102492,Female,50,Yes,No,Education Assistant,North Metro,Permanent Full-Time,Active,1998-12-02,,1.0
ED102493,Female,60,No,No,Teacher,South Metro,Permanent Full-Time,Active,2002-06-04,,1.0
ED102494,Female,30,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2022-02-08,,1.0
ED102495,Non-binary,38,No,No,Teacher,North Metro,Permanent Part-Time,Terminated,2014-02-13,2016-02-23,0.6
ED102496,Female,65,No,No,Lead Teacher,North Metro,Permanent Full-Time,Terminated,2014-02-05,2022-06-03,1.0
ED102497,Female,40,No,No,Education Assistant,Wheatbelt,Permanent Full-Time,Active,2007-11-28,,1.0
ED102498,Male,21,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2025-06-20,,1.0
ED102499,Male,41,No,No,Teacher,Goldfields,Permanent Part-Time,Active,2019-05-23,,0.6
ED102500,Male,45,No,No,Education Assistant,South Metro,Permanent Part-Time,Active,2024-05-01,,0.6
ED102501,Female,21,No,No,Education Assistant,Wheatbelt,Permanent Full-Time,Active,2025-09-21,,1.0
ED102502,Female,60,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2024-04-07,,1.0
ED102503,Female,35,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2025-12-10,,1.0
ED102504,Female,47,No,No,Teacher,South Metro,Permanent Full-Time,Active,2005-01-18,,1.0
ED102505,Male,41,No,No,Teacher,South West,Permanent Full-Time,Active,2022-04-21,,1.0
ED102506,Female,28,No,No,Education Assistant,South Metro,Permanent Full-Time,Terminated,2022-07-28,2026-05-10,1.0
ED102507,Male,31,No,No,Teacher,North Metro,Permanent Part-Time,Terminated,2022-12-08,2026-05-05,0.6
ED102508,Female,32,No,No,Education Assistant,South Metro,Fixed Term,Active,2016-02-29,,1.0
ED102509,Male,57,No,No,Aboriginal Education Officer,South West,Permanent Full-Time,Terminated,2010-12-23,2016-12-28,1.0
ED102510,Female,42,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2015-04-23,,1.0
ED102511,Male,37,No,No,Aboriginal Education Officer,Great Southern,Permanent Full-Time,Active,2024-03-22,,1.0
ED102512,Female,32,No,No,Teacher,North Metro,Permanent Full-Time,Active,2024-07-13,,1.0
ED102513,Female,58,No,No,Teacher,North Metro,Permanent Full-Time,Active,2024-09-01,,1.0
ED102514,Male,61,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2002-09-27,,1.0
ED102515,Female,58,No,No,School Administrator,Wheatbelt,Permanent Full-Time,Active,2009-04-21,,1.0
ED102516,Female,49,No,No,Teacher,North Metro,Permanent Full-Time,Active,2023-05-06,,1.0
ED102517,Male,47,No,Yes,Teacher,North Metro,Permanent Part-Time,Active,2006-08-22,,0.6
ED102518,Female,29,No,No,Deputy Principal,Mid West,Permanent Full-Time,Active,2021-01-26,,1.0
ED102519,Female,41,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2011-01-11,,1.0
ED102520,Female,35,No,No,Deputy Principal,South Metro,Permanent Full-Time,Active,2020-10-09,,1.0
ED102521,Male,22,No,No,Teacher,South Metro,Fixed Term,Active,2025-11-06,,1.0
ED102522,Female,56,No,No,Teacher,South Metro,Permanent Full-Time,Active,2000-02-27,,1.0
ED102523,Female,35,No,No,Teacher,Kimberley,Permanent Full-Time,Active,2025-11-03,,1.0
ED102524,Female,58,No,No,Education Assistant,South Metro,Permanent Part-Time,Active,2018-11-03,,0.6
ED102525,Female,54,No,No,Teacher,South Metro,Fixed Term,Active,2020-07-14,,1.0
ED102526,Female,50,No,No,Teacher,South Metro,Permanent Part-Time,Active,1999-05-04,,0.6
ED102527,Female,51,No,No,School Administrator,South Metro,Permanent Full-Time,Active,2018-09-06,,1.0
ED102528,Female,36,No,No,Teacher,South Metro,Fixed Term,Active,2018-01-30,,1.0
ED102529,Female,66,No,No,School Administrator,North Metro,Permanent Part-Time,Active,1994-11-15,,0.6
ED102530,Female,44,No,No,Principal,North Metro,Permanent Part-Time,Terminated,2023-04-26,2025-02-07,0.6
ED102531,Female,47,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2006-03-31,,1.0
ED102532,Female,36,No,Yes,Teacher,North Metro,Permanent Full-Time,Active,2021-07-03,,1.0
ED102533,Female,32,No,No,Teacher,South Metro,Permanent Part-Time,Active,2015-06-04,,0.6
ED102534,Female,49,No,No,Education Assistant,Wheatbelt,Fixed Term,Active,2019-04-07,,1.0
ED102535,Female,46,No,No,Education Assistant,Kimberley,Permanent Part-Time,Active,2024-06-05,,0.6
ED102536,Female,34,No,No,Education Assistant,Mid West,Fixed Term,Active,2024-12-03,,1.0
ED102537,Male,26,No,No,Teacher,South Metro,Permanent Full-Time,Active,2026-02-08,,1.0
